payment_id,order_id,payment_method,transaction_amount,payment_status,transaction_timestamp,refund_amount
70395,50395,UPI,157.95,Success,2026-07-04 19:11:55,0.0
70396,50396,UPI,425.42,Success,2025-09-20 11:32:44,0.0
70397,50397,UPI,970.58,Success,2026-03-01 22:17:28,0.0
70398,50398,Wallet,387.4,Success,2026-04-01 01:10:41,0.0
70399,50399,UPI,745.85,Success,2026-05-07 09:39:22,0.0
70400,50400,UPI,675.49,Success,2026-02-10 21:09:24,0.0
70401,50401,Wallet,735.85,Success,2025-11-29 19:00:27,0.0
70402,50402,UPI,684.6,Success,2026-04-03 03:41:55,0.0
70403,50403,Credit Card,713.17,Success,2025-12-18 11:54:58,0.0
70404,50404,Credit Card,964.24,Success,2026-03-26 00:07:21,0.0
70405,50405,Credit Card,1000.17,Success,2026-03-05 07:06:00,0.0
70406,50406,Wallet,440.83,Success,2025-09-01 13:30:00,0.0
70407,50407,UPI,861.3,Success,2026-02-04 12:02:13,0.0
70408,50408,UPI,286.0,Success,2026-05-16 05:51:11,0.0
70409,50409,UPI,615.92,Success,2026-05-30 13:41:40,0.0
70410,50410,Cash,666.58,Success,2025-12-08 18:28:56,0.0
70411,50411,UPI,422.24,Success,2025-11-13 06:39:14,0.0
70412,50412,Debit Card,227.21,Success,2025-10-25 10:14:36,0.0
70413,50413,UPI,421.73,Success,2025-11-21 20:39:58,0.0
70414,50414,UPI,1278.27,Success,2026-04-03 08:14:38,0.0
70415,50415,UPI,1950.9,Success,2026-07-01 13:54:27,0.0
70416,50416,Wallet,627.42,Success,2026-05-27 07:08:02,0.0
70417,50417,Debit Card,234.92,Success,2025-08-12 00:42:46,0.0
70418,50418,UPI,536.56,Success,2026-07-10 02:45:42,0.0
70419,50419,UPI,539.77,Success,2025-11-28 03:25:06,0.0
70420,50420,Cash,227.41,Success,2026-05-09 19:24:54,0.0
70421,50421,UPI,685.9,Success,2026-04-10 14:30:51,0.0
70422,50422,UPI,571.11,Success,2026-07-06 01:20:05,0.0
70423,50423,Credit Card,1006.66,Success,2026-02-23 07:46:59,0.0
70424,50424,Credit Card,332.14,Success,2025-10-29 19:37:15,0.0
70425,50425,Debit Card,606.6,Success,2026-04-18 23:46:07,0.0
70426,50426,Credit Card,1918.58,Success,2026-03-22 18:20:16,0.0
70427,50427,Credit Card,483.81,Success,2026-06-15 19:21:24,0.0
70428,50428,UPI,1002.75,Success,2025-12-16 06:11:37,0.0
70429,50429,UPI,829.59,Success,2025-12-11 15:08:16,0.0
70430,50430,Debit Card,689.21,Success,2026-04-11 20:44:37,0.0
70431,50431,UPI,219.07,Success,2026-02-24 05:53:45,0.0
70432,50432,UPI,1300.18,Success,2026-03-25 21:41:49,0.0
70433,50433,Credit Card,1157.18,Success,2026-02-08 17:17:44,0.0
70434,50434,Wallet,608.18,Success,2025-09-07 16:53:08,0.0
70435,50435,Debit Card,251.34,Success,2026-06-20 21:27:52,0.0
70436,50436,UPI,734.77,Success,2026-02-13 06:43:42,0.0
70437,50437,Wallet,1462.89,Success,2026-06-18 14:31:08,0.0
70438,50438,Credit Card,216.1,Success,2026-07-18 04:43:00,0.0
70439,50439,UPI,787.18,Success,2025-09-05 08:22:07,0.0
70440,50440,Credit Card,817.31,Success,2025-11-19 02:13:27,0.0
70441,50441,Debit Card,736.7,Success,2026-04-21 00:11:03,0.0
70442,50442,UPI,615.59,Success,2025-08-13 21:36:28,0.0
70443,50443,Debit Card,949.62,Success,2026-07-25 01:18:38,0.0
70444,50444,Wallet,772.03,Success,2025-10-18 09:47:07,0.0
70445,50445,Wallet,844.33,Success,2026-02-15 17:39:02,0.0
70446,50446,Credit Card,816.55,Success,2025-08-08 06:50:00,0.0
70447,50447,UPI,965.93,Success,2025-08-23 01:58:16,0.0
70448,50448,Wallet,407.68,Success,2025-11-09 09:03:14,0.0
70449,50449,UPI,297.06,Success,2025-10-05 07:44:31,0.0
70450,50450,UPI,344.35,Success,2026-05-03 23:57:50,0.0
70451,50451,Debit Card,461.66,Success,2026-04-02 04:24:18,0.0
70452,50452,UPI,334.79,Success,2025-10-28 22:57:41,0.0
70453,50453,UPI,740.91,Success,2026-06-09 23:16:15,0.0
70454,50454,Credit Card,325.88,Success,2026-06-27 03:40:12,0.0
70455,50455,Wallet,1148.81,Success,2026-05-22 21:05:31,0.0
70456,50456,Wallet,534.0,Success,2026-07-05 13:26:32,0.0
70457,50457,UPI,451.82,Success,2025-11-26 11:37:45,0.0
70458,50458,Wallet,220.81,Success,2026-05-28 22:21:08,0.0
70459,50459,Cash,540.53,Success,2026-01-15 09:54:11,0.0
70460,50460,Debit Card,360.39,Success,2025-12-02 12:19:10,0.0
70461,50461,Debit Card,779.83,Success,2026-07-07 19:44:25,0.0
70462,50462,Credit Card,711.34,Success,2025-11-07 17:25:31,0.0
70463,50463,UPI,936.42,Success,2026-04-26 14:29:46,0.0
70464,50464,Credit Card,184.46,Success,2025-10-06 11:03:36,0.0
70465,50465,Cash,372.07,Success,2025-12-05 06:13:45,0.0
70466,50466,UPI,1338.15,Success,2025-11-25 09:51:26,0.0
70467,50467,UPI,579.39,Success,2025-10-15 21:26:59,0.0
70468,50468,UPI,294.79,Success,2025-12-03 01:02:03,0.0
70469,50469,Debit Card,815.72,Success,2025-09-11 01:37:49,0.0
70470,50470,Credit Card,2023.59,Success,2026-04-19 05:53:47,0.0
70471,50471,Credit Card,821.05,Success,2026-06-17 06:10:49,0.0
70472,50472,Debit Card,505.93,Success,2026-06-25 14:36:17,0.0
70473,50473,UPI,305.4,Success,2026-01-18 20:52:38,0.0
70474,50474,UPI,191.07,Success,2026-03-05 21:43:42,0.0
70475,50475,UPI,887.59,Success,2025-08-07 22:03:09,0.0
70476,50476,UPI,1195.33,Success,2026-04-16 15:06:04,0.0
70477,50477,UPI,697.0,Success,2026-05-29 17:01:00,0.0
70478,50478,Credit Card,1317.35,Refunded,2025-09-11 02:39:52,1317.35
70479,50479,Debit Card,1199.57,Success,2026-03-26 15:28:58,0.0
70480,50480,UPI,331.31,Success,2025-08-30 17:31:24,0.0
70481,50481,Debit Card,945.02,Success,2026-02-15 02:23:47,0.0
70482,50482,Cash,1094.4,Success,2026-05-19 07:23:32,0.0
70483,50483,Debit Card,155.87,Success,2025-11-17 17:52:03,0.0
70484,50484,UPI,776.22,Success,2026-02-06 01:46:45,0.0
70485,50485,Credit Card,389.36,Success,2026-06-15 11:30:29,0.0
70486,50486,Credit Card,402.58,Success,2026-03-22 17:23:33,0.0
70487,50487,Credit Card,420.01,Success,2026-04-24 16:14:30,0.0
70488,50488,Debit Card,572.55,Failed,2026-07-15 08:25:43,0.0
70489,50489,Credit Card,478.25,Success,2026-05-14 21:38:40,0.0
70490,50490,UPI,747.76,Success,2025-10-20 14:40:31,0.0
70491,50491,UPI,932.63,Success,2025-11-01 16:59:40,0.0
70492,50492,Cash,366.02,Success,2025-10-10 00:17:46,0.0
70493,50493,Cash,189.58,Success,2026-03-18 15:43:39,0.0
70494,50494,Credit Card,731.25,Success,2025-11-22 14:08:13,0.0
70495,50495,Credit Card,512.94,Success,2026-02-06 11:32:18,0.0
70496,50496,Credit Card,1241.29,Success,2026-01-11 12:57:33,0.0
70497,50497,Credit Card,714.97,Success,2026-05-11 12:07:40,0.0
70498,50498,UPI,1864.09,Success,2026-06-10 08:14:48,0.0
70499,50499,Credit Card,967.29,Success,2026-07-02 01:34:47,0.0
70500,50500,UPI,1398.1,Failed,2026-03-01 12:48:46,0.0
70501,50501,Wallet,906.38,Success,2026-07-27 00:08:46,0.0
70502,50502,Debit Card,510.68,Success,2025-08-15 13:18:16,0.0
70503,50503,Credit Card,905.37,Success,2025-12-03 13:51:58,0.0
70504,50504,Wallet,1141.98,Success,2025-10-20 15:42:21,0.0
70505,50505,UPI,1392.23,Success,2026-06-07 18:12:17,0.0
70506,50506,Credit Card,445.25,Refunded,2026-04-12 05:16:09,445.25
70507,50507,UPI,459.1,Success,2025-09-08 10:19:35,0.0
70508,50508,UPI,1963.7,Success,2025-12-04 15:07:51,0.0
70509,50509,Credit Card,1065.25,Success,2025-11-18 01:57:55,0.0
70510,50510,UPI,853.68,Success,2026-07-10 21:44:54,0.0
70511,50511,Debit Card,1350.26,Success,2025-08-11 15:04:34,0.0
70512,50512,Wallet,806.23,Success,2026-02-03 14:24:36,0.0
70513,50513,Debit Card,628.18,Success,2026-05-12 03:45:17,0.0
70514,50514,Credit Card,1181.19,Success,2026-05-27 03:03:55,0.0
70515,50515,Cash,1254.08,Success,2025-09-03 01:31:37,0.0
70516,50516,Credit Card,469.02,Success,2026-04-20 08:50:00,0.0
70517,50517,UPI,210.47,Success,2026-05-26 12:23:31,0.0
70518,50518,Credit Card,1832.81,Success,2026-02-23 10:55:35,0.0
70519,50519,Debit Card,534.26,Success,2026-04-27 16:19:01,0.0
70520,50520,Credit Card,600.45,Success,2025-08-13 11:53:06,0.0
70521,50521,Cash,573.6,Success,2026-06-26 00:58:12,0.0
70522,50522,Credit Card,269.83,Success,2025-09-22 22:27:38,0.0
70523,50523,UPI,744.97,Success,2026-07-03 14:33:46,0.0
70524,50524,Credit Card,699.37,Success,2026-03-11 10:17:17,0.0
70525,50525,Credit Card,274.91,Success,2025-12-10 17:54:33,0.0
70526,50526,Wallet,935.04,Success,2025-10-31 21:44:36,0.0
70527,50527,UPI,382.1,Success,2026-01-12 00:52:44,0.0
70528,50528,Cash,622.06,Success,2025-10-10 10:30:27,0.0
70529,50529,Debit Card,659.87,Failed,2026-02-22 00:24:40,0.0
70530,50530,Wallet,374.63,Success,2026-03-06 14:58:16,0.0
70531,50531,Wallet,800.12,Success,2026-04-14 20:21:07,0.0
70532,50532,UPI,715.55,Success,2026-07-06 03:13:31,0.0
70533,50533,UPI,595.71,Success,2025-11-08 20:44:54,0.0
70534,50534,UPI,927.96,Success,2026-03-06 05:07:46,0.0
70535,50535,UPI,763.34,Success,2025-10-18 19:14:13,0.0
70536,50536,Debit Card,340.06,Success,2025-08-17 22:18:08,0.0
70537,50537,Credit Card,340.74,Success,2025-12-07 00:06:34,0.0
70538,50538,UPI,225.72,Success,2026-03-23 06:22:28,0.0
70539,50539,UPI,483.05,Success,2026-02-09 15:37:44,0.0
70540,50540,Cash,430.44,Success,2026-03-27 18:58:17,0.0
70541,50541,Debit Card,542.97,Success,2025-09-24 06:15:17,0.0
70542,50542,UPI,636.39,Success,2025-11-30 15:45:45,0.0
70543,50543,UPI,463.08,Success,2025-12-23 03:52:48,0.0
70544,50544,UPI,1838.12,Success,2026-03-28 09:30:24,0.0
70545,50545,UPI,930.67,Success,2025-11-22 15:46:48,0.0
70546,50546,UPI,251.66,Failed,2025-09-13 14:23:05,0.0
70547,50547,Wallet,1041.06,Failed,2026-07-11 15:45:07,0.0
70548,50548,UPI,526.29,Success,2026-06-04 09:25:04,0.0
70549,50549,Cash,602.49,Success,2025-09-06 18:34:16,0.0
70550,50550,UPI,217.29,Success,2026-01-28 08:52:35,0.0
70551,50551,Credit Card,1146.31,Success,2025-11-30 17:10:41,0.0
70552,50552,UPI,786.69,Success,2025-09-07 08:46:41,0.0
70553,50553,Credit Card,1132.7,Success,2026-07-06 05:48:03,0.0
70554,50554,Credit Card,1040.91,Success,2026-03-25 20:29:32,0.0
70555,50555,UPI,1039.88,Success,2025-12-14 17:58:05,0.0
70556,50556,UPI,374.98,Success,2025-08-19 13:10:23,0.0
70557,50557,Cash,722.64,Success,2026-06-22 16:15:40,0.0
70558,50558,UPI,737.43,Success,2026-07-05 13:15:37,0.0
70559,50559,Debit Card,1390.37,Success,2026-01-30 20:53:34,0.0
70560,50560,Wallet,322.84,Success,2025-10-16 15:08:31,0.0
70561,50561,Debit Card,353.56,Success,2026-07-05 15:54:04,0.0
70562,50562,UPI,801.55,Success,2026-07-14 07:40:56,0.0
70563,50563,UPI,1032.35,Success,2025-11-17 11:06:13,0.0
70564,50564,UPI,866.5,Success,2025-12-05 20:33:10,0.0
70565,50565,Credit Card,970.75,Failed,2026-06-06 15:40:44,0.0
70566,50566,UPI,709.51,Success,2026-01-14 02:53:19,0.0
70567,50567,Credit Card,501.88,Success,2026-05-27 02:13:36,0.0
70568,50568,UPI,817.09,Success,2026-01-27 06:45:28,0.0
70569,50569,UPI,434.75,Failed,2025-08-15 04:00:55,0.0
70570,50570,UPI,1374.06,Success,2025-11-01 19:20:00,0.0
70571,50571,Credit Card,388.79,Success,2026-01-24 08:17:43,0.0
70572,50572,UPI,372.97,Success,2025-08-25 01:10:44,0.0
70573,50573,Wallet,208.59,Success,2026-05-01 08:51:01,0.0
70574,50574,UPI,178.97,Success,2026-04-17 04:41:58,0.0
70575,50575,Wallet,631.14,Success,2025-08-01 03:21:08,0.0
70576,50576,UPI,489.81,Success,2025-08-01 12:00:22,0.0
70577,50577,Credit Card,911.61,Success,2026-02-18 22:34:47,0.0
70578,50578,UPI,481.44,Success,2025-11-21 22:07:12,0.0
70579,50579,Wallet,977.34,Success,2026-03-24 21:48:31,0.0
70580,50580,UPI,1070.76,Success,2026-07-21 10:48:02,0.0
70581,50581,UPI,705.61,Success,2026-03-19 17:47:26,0.0
70582,50582,Cash,446.11,Failed,2026-04-18 14:05:28,0.0
70583,50583,UPI,763.28,Success,2026-05-08 04:42:08,0.0
70584,50584,UPI,692.27,Success,2026-01-06 21:51:19,0.0
70585,50585,UPI,953.32,Success,2026-06-21 17:16:25,0.0
70586,50586,Debit Card,385.46,Success,2026-03-22 20:49:21,0.0
70587,50587,Debit Card,933.05,Success,2026-04-24 14:34:04,0.0
70588,50588,UPI,639.48,Success,2025-10-01 20:55:28,0.0
70589,50589,Debit Card,457.3,Success,2026-07-03 23:22:48,0.0
70590,50590,Wallet,326.86,Success,2025-10-01 13:28:13,0.0
70591,50591,UPI,1146.14,Success,2026-03-08 11:50:59,0.0
70592,50592,Credit Card,943.97,Success,2026-01-22 22:44:19,0.0
70593,50593,Wallet,291.45,Success,2026-06-08 20:40:19,0.0
70594,50594,Credit Card,753.64,Success,2025-12-06 23:09:09,0.0
70595,50595,Credit Card,1302.74,Success,2026-01-16 13:38:17,0.0
70596,50596,Wallet,524.12,Success,2026-04-15 22:26:49,0.0
70597,50597,UPI,604.58,Success,2026-01-07 23:00:46,0.0
70598,50598,UPI,1149.42,Success,2025-12-10 12:45:16,0.0
70599,50599,UPI,1128.89,Success,2026-05-24 00:31:35,0.0
70600,50600,UPI,523.41,Success,2026-07-06 07:47:35,0.0
70601,50601,Credit Card,861.11,Success,2026-02-27 12:59:12,0.0
70602,50602,UPI,827.05,Success,2026-03-28 11:11:21,0.0
70603,50603,Credit Card,422.12,Success,2026-02-28 08:03:14,0.0
70604,50604,UPI,437.02,Success,2025-11-08 08:01:40,0.0
70605,50605,Credit Card,1027.21,Success,2026-01-06 00:48:16,0.0
70606,50606,Cash,269.18,Success,2025-11-28 14:52:02,0.0
70607,50607,Debit Card,1012.66,Success,2026-07-12 17:11:22,0.0
70608,50608,UPI,1062.43,Success,2026-06-02 13:21:39,0.0
70609,50609,UPI,402.56,Success,2025-12-29 02:56:00,0.0
70610,50610,UPI,463.57,Success,2026-07-27 08:47:55,0.0
70611,50611,Wallet,1093.71,Success,2025-08-04 17:53:58,0.0
70612,50612,Wallet,809.89,Success,2026-02-27 20:15:42,0.0
70613,50613,Wallet,694.95,Success,2026-06-19 22:54:04,0.0
70614,50614,Credit Card,544.95,Success,2026-02-02 17:14:30,0.0
70615,50615,UPI,453.33,Success,2026-06-11 22:24:12,0.0
70616,50616,Credit Card,848.37,Success,2026-01-19 18:58:51,0.0
70617,50617,UPI,517.31,Success,2026-04-03 09:35:34,0.0
70618,50618,Debit Card,598.28,Success,2026-03-27 21:58:29,0.0
70619,50619,Credit Card,991.8,Success,2025-09-15 06:16:49,0.0
70620,50620,Wallet,640.41,Success,2026-03-05 17:49:08,0.0
70621,50621,UPI,622.16,Success,2025-11-24 10:14:21,0.0
70622,50622,Debit Card,1469.08,Success,2026-03-10 05:43:09,0.0
70623,50623,Credit Card,202.86,Success,2026-01-12 04:37:18,0.0
70624,50624,Debit Card,520.77,Success,2026-07-19 19:41:28,0.0
70625,50625,Credit Card,616.43,Success,2025-10-05 06:55:20,0.0
70626,50626,Debit Card,1388.55,Success,2026-04-12 05:30:31,0.0
70627,50627,Credit Card,631.22,Refunded,2026-01-09 20:35:03,631.22
70628,50628,UPI,780.0,Success,2026-06-02 12:13:50,0.0
70629,50629,UPI,272.83,Success,2026-04-07 00:25:51,0.0
70630,50630,Cash,1107.84,Success,2025-11-22 12:12:00,0.0
70631,50631,Credit Card,573.49,Success,2026-07-21 17:04:59,0.0
70632,50632,Debit Card,756.57,Success,2026-05-20 04:10:14,0.0
70633,50633,UPI,1863.34,Failed,2025-09-18 22:58:06,0.0
70634,50634,Debit Card,1912.14,Success,2026-05-15 05:21:18,0.0
70635,50635,Wallet,675.04,Success,2025-08-27 22:11:27,0.0
70636,50636,Debit Card,1663.79,Success,2026-02-10 06:51:30,0.0
70637,50637,UPI,1417.27,Success,2026-07-17 19:52:12,0.0
70638,50638,UPI,904.61,Success,2026-02-21 18:28:57,0.0
70639,50639,Wallet,1466.7,Success,2025-08-13 09:09:29,0.0
70640,50640,UPI,390.91,Success,2026-01-26 13:52:12,0.0
70641,50641,Wallet,657.18,Success,2026-01-07 06:02:56,0.0
70642,50642,Credit Card,623.24,Success,2026-01-03 02:02:46,0.0
70643,50643,Debit Card,565.15,Success,2025-09-08 17:16:54,0.0
70644,50644,Credit Card,515.5,Success,2026-06-25 17:12:43,0.0
70645,50645,Credit Card,789.26,Refunded,2026-06-28 00:18:47,789.26
70646,50646,UPI,1140.04,Success,2026-06-28 06:18:22,0.0
70647,50647,UPI,452.22,Success,2025-09-04 07:19:39,0.0
70648,50648,Wallet,1611.05,Success,2025-09-05 18:05:05,0.0
70649,50649,UPI,1537.03,Success,2025-10-13 07:37:42,0.0
70650,50650,Credit Card,1537.1,Success,2026-06-28 21:24:53,0.0
70651,50651,Credit Card,631.5,Success,2025-08-22 01:09:27,0.0
70652,50652,UPI,1042.56,Success,2025-08-08 16:29:51,0.0
70653,50653,UPI,375.48,Success,2025-12-25 17:30:20,0.0
70654,50654,Credit Card,330.9,Success,2026-04-15 23:32:07,0.0
70655,50655,UPI,1052.77,Success,2026-03-27 14:37:16,0.0
70656,50656,Credit Card,1037.0,Success,2026-03-31 06:59:20,0.0
70657,50657,UPI,461.31,Success,2026-05-21 15:20:48,0.0
70658,50658,UPI,756.82,Success,2025-10-17 00:00:45,0.0
70659,50659,Credit Card,783.05,Success,2026-03-28 16:24:11,0.0
70660,50660,UPI,610.72,Success,2026-01-10 17:52:12,0.0
70661,50661,UPI,336.91,Success,2025-12-26 19:29:29,0.0
70662,50662,UPI,240.98,Success,2026-06-01 19:48:49,0.0
70663,50663,Credit Card,376.22,Success,2026-03-03 12:56:28,0.0
70664,50664,UPI,745.01,Success,2025-08-07 12:13:48,0.0
70665,50665,UPI,657.58,Success,2025-11-02 16:03:44,0.0
70666,50666,Cash,410.24,Failed,2026-07-11 18:41:46,0.0
70667,50667,UPI,1121.38,Success,2026-06-13 11:35:42,0.0
70668,50668,Debit Card,265.69,Success,2026-01-14 13:09:18,0.0
70669,50669,Wallet,539.88,Success,2026-04-29 15:46:03,0.0
70670,50670,Wallet,654.3,Success,2025-10-05 19:09:06,0.0
70671,50671,Debit Card,459.19,Success,2025-08-25 03:06:38,0.0
70672,50672,Credit Card,387.6,Success,2026-02-11 00:46:06,0.0
70673,50673,Wallet,674.82,Success,2026-04-17 07:04:14,0.0
70674,50674,UPI,381.58,Success,2026-07-31 13:00:05,0.0
70675,50675,Cash,296.68,Success,2026-04-04 19:19:17,0.0
70676,50676,UPI,1280.63,Success,2026-03-05 12:34:20,0.0
70677,50677,UPI,375.98,Failed,2026-04-14 16:30:20,0.0
70678,50678,UPI,795.08,Success,2026-05-18 16:21:51,0.0
70679,50679,UPI,1197.8,Success,2026-01-01 23:34:43,0.0
70680,50680,UPI,529.05,Success,2026-05-16 23:25:01,0.0
70681,50681,Credit Card,597.36,Success,2026-03-22 17:24:54,0.0
70682,50682,Debit Card,496.49,Success,2025-10-11 12:08:41,0.0
70683,50683,UPI,338.73,Success,2026-07-27 08:56:58,0.0
70684,50684,UPI,380.81,Success,2025-08-14 22:26:35,0.0
70685,50685,Wallet,904.05,Success,2026-07-05 03:39:26,0.0
70686,50686,Wallet,501.58,Success,2026-06-15 12:07:45,0.0
70687,50687,Credit Card,1288.73,Success,2025-12-27 17:23:00,0.0
70688,50688,Wallet,373.37,Success,2025-10-19 23:27:23,0.0
70689,50689,Debit Card,459.02,Success,2025-11-07 17:36:19,0.0
70690,50690,UPI,1003.01,Success,2026-07-09 11:47:21,0.0
70691,50691,Debit Card,718.32,Success,2026-03-01 05:28:01,0.0
70692,50692,Credit Card,625.57,Success,2025-08-31 09:31:27,0.0
70693,50693,UPI,1067.51,Refunded,2026-06-16 16:40:25,1067.51
70694,50694,Debit Card,518.97,Success,2025-09-29 11:07:03,0.0
70695,50695,Credit Card,1360.94,Success,2026-02-12 02:41:36,0.0
70696,50696,Credit Card,1445.85,Success,2026-06-12 21:08:20,0.0
70697,50697,UPI,1634.08,Success,2026-07-29 02:54:26,0.0
70698,50698,UPI,622.88,Success,2026-02-27 07:39:09,0.0
70699,50699,UPI,1085.56,Success,2026-07-04 05:56:01,0.0
70700,50700,UPI,394.83,Success,2026-05-17 09:26:06,0.0
70701,50701,UPI,386.85,Success,2026-05-02 05:11:10,0.0
70702,50702,UPI,667.3,Success,2026-05-31 02:05:02,0.0
70703,50703,Debit Card,231.58,Success,2026-07-09 14:18:36,0.0
70704,50704,Credit Card,473.03,Success,2026-07-26 20:24:08,0.0
70705,50705,UPI,1237.45,Success,2025-09-08 16:08:01,0.0
70706,50706,UPI,1025.94,Success,2025-08-27 04:54:40,0.0
70707,50707,Wallet,747.17,Success,2026-02-08 10:14:33,0.0
70708,50708,UPI,388.14,Success,2025-11-04 05:49:59,0.0
70709,50709,Wallet,1093.87,Success,2026-01-20 01:20:02,0.0
70710,50710,Wallet,532.33,Success,2026-02-19 05:32:27,0.0
70711,50711,UPI,723.63,Refunded,2025-12-12 08:20:06,723.63
70712,50712,Debit Card,773.29,Success,2025-11-11 15:00:38,0.0
70713,50713,Wallet,610.55,Success,2026-04-12 18:58:58,0.0
70714,50714,Wallet,769.77,Success,2026-02-26 13:16:44,0.0
70715,50715,Wallet,978.19,Success,2026-05-17 14:31:22,0.0
70716,50716,Wallet,1333.24,Success,2026-05-21 19:32:26,0.0
70717,50717,Debit Card,903.43,Success,2025-10-13 17:07:23,0.0
70718,50718,Cash,713.64,Success,2025-12-13 13:18:22,0.0
70719,50719,Wallet,268.99,Success,2025-11-27 18:21:20,0.0
70720,50720,UPI,642.33,Success,2025-09-27 12:24:52,0.0
70721,50721,Credit Card,190.31,Success,2026-06-27 09:29:07,0.0
70722,50722,UPI,346.23,Success,2026-03-29 19:33:10,0.0
70723,50723,Credit Card,1075.24,Success,2026-06-18 16:31:38,0.0
70724,50724,UPI,1203.47,Success,2025-12-29 09:11:42,0.0
70725,50725,Credit Card,412.82,Success,2026-02-20 07:17:44,0.0
70726,50726,Debit Card,837.06,Success,2025-12-24 00:26:52,0.0
70727,50727,Credit Card,272.39,Success,2026-01-30 22:46:07,0.0
70728,50728,Debit Card,724.38,Success,2025-09-15 11:19:05,0.0
70729,50729,Debit Card,796.56,Success,2026-01-01 06:33:20,0.0
70730,50730,Wallet,584.5,Success,2026-05-15 10:43:34,0.0
70731,50731,Wallet,1142.58,Success,2025-10-27 18:46:15,0.0
70732,50732,UPI,684.06,Success,2025-10-13 17:01:00,0.0
70733,50733,UPI,785.27,Failed,2025-08-30 12:09:56,0.0
70734,50734,Credit Card,270.71,Success,2026-07-31 20:49:37,0.0
70735,50735,UPI,620.56,Success,2026-01-24 21:24:28,0.0
70736,50736,Credit Card,505.91,Success,2025-12-02 10:27:36,0.0
70737,50737,UPI,1024.42,Success,2026-02-18 06:16:38,0.0
70738,50738,Credit Card,673.03,Success,2025-09-03 22:45:38,0.0
70739,50739,UPI,346.64,Success,2026-06-29 21:57:21,0.0
70740,50740,UPI,1122.3,Success,2026-03-24 18:32:42,0.0
70741,50741,Wallet,692.69,Success,2026-01-17 14:44:20,0.0
70742,50742,UPI,1045.72,Success,2026-06-10 18:14:08,0.0
70743,50743,UPI,401.14,Success,2025-11-29 14:16:25,0.0
70744,50744,Wallet,637.51,Failed,2026-06-11 00:46:21,0.0
70745,50745,UPI,1358.46,Success,2025-11-27 14:41:47,0.0
70746,50746,UPI,378.81,Success,2025-10-27 11:04:38,0.0
70747,50747,Credit Card,1229.71,Success,2025-08-31 18:38:24,0.0
70748,50748,Debit Card,236.93,Success,2026-01-25 03:41:54,0.0
70749,50749,UPI,1855.88,Success,2026-03-01 02:25:35,0.0
70750,50750,UPI,426.69,Success,2026-06-01 17:54:10,0.0
70751,50751,Cash,930.33,Success,2026-06-24 01:30:07,0.0
70752,50752,UPI,1151.77,Failed,2026-01-19 06:14:33,0.0
70753,50753,Credit Card,919.58,Failed,2026-01-21 02:11:12,0.0
70754,50754,UPI,153.88,Success,2026-02-18 13:20:00,0.0
70755,50755,UPI,788.96,Success,2025-12-18 21:37:46,0.0
70756,50756,Credit Card,719.62,Success,2026-01-08 15:38:16,0.0
70757,50757,Wallet,1145.12,Success,2026-07-16 08:23:39,0.0
70758,50758,UPI,575.39,Success,2026-04-26 07:50:59,0.0
70759,50759,Credit Card,208.78,Success,2026-01-12 18:31:01,0.0
70760,50760,UPI,449.03,Success,2026-02-11 22:58:48,0.0
70761,50761,Debit Card,578.95,Success,2025-12-11 01:36:04,0.0
70762,50762,UPI,813.15,Success,2025-10-04 21:32:29,0.0
70763,50763,UPI,1568.14,Success,2026-01-21 02:56:54,0.0
70764,50764,Debit Card,256.5,Success,2026-02-28 10:11:56,0.0
70765,50765,UPI,533.75,Success,2026-03-12 21:13:08,0.0
70766,50766,Debit Card,284.18,Success,2026-06-15 13:38:02,0.0
