review_id,order_id,customer_id,restaurant_id,rating,review_text,review_timestamp
80375,50409,12141,20134,5,Amazing food and fast delivery,2026-06-01 15:37:40
80376,50410,14218,20108,3,The food was decent,2025-12-10 04:20:56
80377,50412,10394,20052,5,"Great restaurant, would order again",2025-10-27 16:07:36
80378,50413,11464,20244,4,Food was fresh and tasty,2025-11-23 15:35:58
80379,50414,14981,20480,5,"Great restaurant, would order again",2026-04-04 12:07:38
80380,50416,12298,20210,2,Food quality was poor,2026-05-27 08:04:02
80381,50417,12874,20408,5,Excellent service and quick delivery,2025-08-12 15:39:46
80382,50418,13302,20418,2,Food quality was poor,2026-07-10 08:40:42
80383,50419,14565,20424,5,The food arrived hot and fresh,2025-11-30 06:19:06
80384,50420,11891,20201,5,Very good food and packaging,2026-05-10 05:21:54
80385,50421,14588,20253,5,The food arrived hot and fresh,2026-04-12 11:22:51
80386,50422,14561,20369,1,Food arrived late and cold,2026-07-06 02:14:05
80387,50423,11786,20123,2,Very disappointing experience,2026-02-25 13:43:59
80388,50424,12156,20100,5,Really enjoyed the meal,2025-11-01 09:30:15
80389,50425,11086,20047,5,Great experience and delicious food,2026-04-20 16:38:07
80390,50426,12105,20421,5,Excellent service and quick delivery,2026-03-25 09:11:16
80391,50427,10959,20499,3,Order was fine,2026-06-16 21:17:24
80392,50428,12180,20045,5,Amazing food and fast delivery,2025-12-18 14:09:37
80393,50429,11102,20069,5,"Great restaurant, would order again",2025-12-12 12:01:16
80394,50430,14968,20340,4,Fast delivery and good quality food,2026-04-12 01:35:37
80395,50431,13963,20287,4,Fast delivery and good quality food,2026-02-26 12:51:45
80396,50434,11832,20459,5,"Great restaurant, would order again",2025-09-10 08:45:08
80397,50435,10527,20314,5,Really enjoyed the meal,2026-06-21 06:24:52
80398,50436,12867,20351,4,Food was fresh and tasty,2026-02-14 21:39:42
80399,50437,11044,20228,4,Fast delivery and good quality food,2026-06-19 11:26:08
80400,50438,11685,20373,5,Fast delivery and good quality food,2026-07-19 10:36:00
80401,50439,11240,20129,3,Nothing special but acceptable,2025-09-06 03:18:07
80402,50440,12058,20249,4,Very satisfied with my order,2025-11-21 11:11:27
80403,50441,10100,20436,4,Amazing food and fast delivery,2026-04-21 03:08:03
80404,50442,11417,20303,4,Fast delivery and good quality food,2025-08-15 19:27:28
80405,50443,12774,20445,4,Food was fresh and tasty,2026-07-25 17:11:38
80406,50444,11962,20116,5,Excellent service and quick delivery,2025-10-20 07:46:07
80407,50445,10101,20116,5,Very good food and packaging,2026-02-17 00:36:02
80408,50446,13076,20466,5,"Great restaurant, would order again",2025-08-10 12:46:00
80409,50447,14247,20322,4,Very good food and packaging,2025-08-23 17:51:16
80410,50448,12090,20001,5,Very good food and packaging,2025-11-10 10:01:14
80411,50449,14054,20409,3,Average experience,2025-10-07 07:39:31
80412,50450,10962,20187,4,Fast delivery and good quality food,2026-05-04 04:48:50
80413,50451,13701,20387,3,Delivery was okay,2026-04-02 21:18:18
80414,50453,13946,20495,4,Fast delivery and good quality food,2026-06-10 12:14:15
80415,50454,13608,20058,5,Fast delivery and good quality food,2026-06-28 16:32:12
80416,50456,14220,20428,4,Food was fresh and tasty,2026-07-08 08:20:32
80417,50457,12561,20331,4,Great experience and delicious food,2025-11-27 15:29:45
80418,50458,11419,20491,4,Excellent service and quick delivery,2026-05-29 13:18:08
80419,50459,12719,20340,5,Amazing food and fast delivery,2026-01-17 00:48:11
80420,50461,10186,20417,5,Food was fresh and tasty,2026-07-07 20:41:25
80421,50462,14599,20330,4,Fast delivery and good quality food,2025-11-08 10:20:31
80422,50466,13410,20153,4,Very good food and packaging,2025-11-25 12:48:26
80423,50467,12028,20389,5,Food was fresh and tasty,2025-10-17 11:24:59
80424,50468,12452,20050,4,Great experience and delicious food,2025-12-05 14:56:03
80425,50469,12566,20342,5,Great experience and delicious food,2025-09-12 17:33:49
80426,50470,10352,20395,5,Excellent service and quick delivery,2026-04-20 15:50:47
80427,50471,11994,20313,2,Food was not fresh,2026-06-18 19:08:49
80428,50474,12921,20048,5,Really enjoyed the meal,2026-03-05 23:36:42
80429,50475,12575,20130,3,Food quality was average,2025-08-09 02:54:09
80430,50476,12911,20357,5,Great experience and delicious food,2026-04-17 10:01:04
80431,50477,13480,20211,1,Order was delayed significantly,2026-05-30 04:59:00
80432,50478,14381,20405,4,Very good food and packaging,2025-09-13 00:34:52
80433,50479,11874,20393,1,Poor packaging and bad experience,2026-03-28 15:20:58
80434,50480,11492,20285,5,Amazing food and fast delivery,2025-08-31 16:29:24
80435,50481,14189,20025,4,Excellent service and quick delivery,2026-02-15 19:14:47
80436,50483,11728,20369,5,"Great restaurant, would order again",2025-11-20 10:50:03
80437,50484,12143,20296,2,Food was not fresh,2026-02-08 02:45:45
80438,50485,14499,20099,4,The food arrived hot and fresh,2026-06-15 12:25:29
80439,50486,10759,20072,3,The experience was satisfactory,2026-03-24 10:16:33
80440,50487,10355,20472,3,Food quality was average,2026-04-24 20:13:30
80441,50489,14903,20223,4,Very satisfied with my order,2026-05-15 15:33:40
80442,50490,10098,20496,3,Delivery was okay,2025-10-22 01:31:31
80443,50491,13155,20458,5,Fast delivery and good quality food,2025-11-04 01:50:40
80444,50492,10322,20242,1,Order was delayed significantly,2025-10-11 06:15:46
80445,50493,12946,20446,3,Food quality was average,2026-03-21 07:42:39
80446,50494,12446,20027,5,Great experience and delicious food,2025-11-23 06:59:13
80447,50495,10690,20275,4,Food was fresh and tasty,2026-02-09 01:31:18
80448,50496,13618,20124,5,Very good food and packaging,2026-01-13 08:53:33
80449,50497,13319,20194,4,Very good food and packaging,2026-05-14 11:06:40
80450,50498,14006,20442,5,The food arrived hot and fresh,2026-06-13 05:08:48
80451,50499,14316,20045,2,Delivery was extremely slow,2026-07-02 03:30:47
80452,50500,12710,20247,3,Overall an average experience,2026-03-03 05:42:46
80453,50501,14906,20102,4,The food arrived hot and fresh,2026-07-27 15:06:46
80454,50502,11505,20287,5,Amazing food and fast delivery,2025-08-17 18:10:16
80455,50503,10742,20015,4,The food arrived hot and fresh,2025-12-04 19:45:58
80456,50504,11268,20447,4,Very satisfied with my order,2025-10-22 12:35:21
80457,50505,13039,20346,4,"Great restaurant, would order again",2026-06-10 13:06:17
80458,50506,10441,20432,5,Amazing food and fast delivery,2026-04-14 16:08:09
80459,50507,12766,20330,2,Food was not fresh,2025-09-09 03:13:35
80460,50508,11289,20109,1,Very disappointing experience,2025-12-05 22:04:51
80461,50509,11791,20164,3,The food was decent,2025-11-20 16:56:55
80462,50510,14952,20027,5,Food was fresh and tasty,2026-07-12 17:40:54
80463,50511,12077,20267,3,Order was fine,2025-08-11 20:00:34
80464,50512,10965,20240,3,Average experience,2026-02-06 05:20:36
80465,50513,10426,20139,5,"Great restaurant, would order again",2026-05-13 18:40:17
80466,50514,10828,20397,5,Great experience and delicious food,2026-05-28 08:59:55
80467,50515,12471,20304,3,Overall an average experience,2025-09-03 06:27:37
80468,50516,12504,20235,5,"Great restaurant, would order again",2026-04-22 05:42:00
80469,50517,13710,20137,2,Food quality was poor,2026-05-28 17:17:31
80470,50518,11868,20080,4,Amazing food and fast delivery,2026-02-26 05:50:35
80471,50520,14245,20017,4,Very satisfied with my order,2025-08-16 08:46:06
80472,50521,11327,20105,2,Food was not fresh,2026-06-26 09:52:12
80473,50522,14873,20293,5,Excellent service and quick delivery,2025-09-23 08:23:38
80474,50523,14993,20449,4,Fast delivery and good quality food,2026-07-04 12:26:46
80475,50524,12871,20258,4,Really enjoyed the meal,2026-03-12 14:16:17
80476,50525,10091,20403,4,Great experience and delicious food,2025-12-13 06:48:33
80477,50526,10395,20286,4,Very satisfied with my order,2025-11-01 22:39:36
80478,50527,14540,20494,3,Overall an average experience,2026-01-12 09:47:44
80479,50529,10984,20132,5,Food was fresh and tasty,2026-02-24 15:16:40
80480,50530,13902,20401,4,The food arrived hot and fresh,2026-03-09 13:51:16
80481,50531,10899,20008,5,The food arrived hot and fresh,2026-04-15 10:18:07
80482,50532,10954,20273,5,Amazing food and fast delivery,2026-07-07 22:07:31
80483,50533,13140,20402,3,Nothing special but acceptable,2025-11-10 13:38:54
80484,50534,11091,20416,5,Very good food and packaging,2026-03-07 08:59:46
80485,50535,13652,20488,3,Food was okay,2025-10-20 21:06:13
80486,50536,10186,20254,5,The food arrived hot and fresh,2025-08-20 07:14:08
80487,50538,10138,20237,3,Delivery was okay,2026-03-25 15:19:28
80488,50539,11486,20472,4,Really enjoyed the meal,2026-02-10 07:29:44
80489,50540,12001,20218,3,The food was decent,2026-03-30 11:50:17
80490,50541,10703,20241,5,Very satisfied with my order,2025-09-25 04:10:17
80491,50542,10573,20450,4,Amazing food and fast delivery,2025-12-02 00:38:45
80492,50543,10174,20446,5,Great experience and delicious food,2025-12-23 15:43:48
80493,50544,10293,20040,3,Average experience,2026-03-30 22:25:24
80494,50545,10789,20427,4,Excellent service and quick delivery,2025-11-23 05:40:48
80495,50546,14057,20318,5,Great experience and delicious food,2025-09-16 13:15:05
80496,50547,13459,20132,4,Very good food and packaging,2026-07-11 23:38:07
80497,50548,11427,20442,3,Food quality was average,2026-06-06 07:17:04
80498,50549,10207,20217,3,Order was fine,2025-09-09 01:27:16
80499,50551,12840,20219,3,The food was decent,2025-11-30 21:06:41
80500,50552,14520,20072,4,Very satisfied with my order,2025-09-07 11:37:41
80501,50554,12606,20039,4,Very satisfied with my order,2026-03-27 22:22:32
80502,50555,12418,20408,4,Amazing food and fast delivery,2025-12-15 06:54:05
80503,50556,10126,20153,3,Food quality was average,2025-08-20 17:03:23
80504,50557,11423,20020,4,Food was fresh and tasty,2026-06-23 01:06:40
80505,50558,13564,20496,5,Fast delivery and good quality food,2026-07-08 11:10:37
80506,50560,13146,20453,5,Fast delivery and good quality food,2025-10-17 22:59:31
80507,50561,10087,20247,5,Great experience and delicious food,2026-07-06 22:51:04
80508,50562,13589,20134,4,Excellent service and quick delivery,2026-07-14 20:33:56
80509,50563,13771,20355,4,Excellent service and quick delivery,2025-11-17 16:00:13
80510,50564,12758,20477,5,Excellent service and quick delivery,2025-12-06 22:30:10
80511,50565,14124,20488,5,Food was fresh and tasty,2026-06-08 14:36:44
80512,50566,14115,20043,4,Excellent service and quick delivery,2026-01-14 07:46:19
80513,50567,13248,20082,4,Food was fresh and tasty,2026-05-28 15:04:36
80514,50568,14303,20283,3,Nothing special but acceptable,2026-01-29 09:44:28
80515,50569,10928,20177,5,The food arrived hot and fresh,2025-08-16 06:57:55
80516,50570,10662,20054,3,Order was fine,2025-11-02 07:19:00
80517,50571,14398,20173,5,Amazing food and fast delivery,2026-01-24 09:08:43
80518,50572,12771,20302,4,Fast delivery and good quality food,2025-08-27 20:07:44
80519,50573,12559,20074,3,Food was okay,2026-05-01 18:44:01
80520,50574,10653,20241,5,"Great restaurant, would order again",2026-04-17 13:39:58
80521,50575,12326,20305,5,Fast delivery and good quality food,2025-08-01 05:15:08
80522,50576,14078,20171,2,Not happy with the service,2025-08-02 17:51:22
80523,50577,10366,20145,5,Excellent service and quick delivery,2026-02-21 20:31:47
80524,50578,12553,20361,3,The experience was satisfactory,2025-11-23 10:04:12
80525,50579,14542,20115,5,Food was fresh and tasty,2026-03-25 14:43:31
80526,50580,11096,20192,3,Order was fine,2026-07-23 04:46:02
80527,50581,10456,20290,5,Fast delivery and good quality food,2026-03-22 04:41:26
80528,50582,12161,20387,4,"Great restaurant, would order again",2026-04-19 21:03:28
80529,50583,13767,20466,4,"Great restaurant, would order again",2026-05-10 20:41:08
80530,50584,14529,20208,3,The experience was satisfactory,2026-01-07 11:46:19
80531,50585,14327,20194,4,The food arrived hot and fresh,2026-06-23 08:09:25
80532,50586,12610,20049,1,Poor packaging and bad experience,2026-03-22 22:45:21
80533,50587,12282,20292,5,Very good food and packaging,2026-04-27 00:26:04
80534,50589,13681,20031,4,Excellent service and quick delivery,2026-07-06 13:18:48
80535,50590,13760,20116,5,Amazing food and fast delivery,2025-10-01 19:23:13
80536,50591,11888,20017,3,Delivery was okay,2026-03-08 23:44:59
80537,50592,10072,20434,4,The food arrived hot and fresh,2026-01-23 11:37:19
80538,50593,12912,20467,2,Food was not fresh,2026-06-10 10:36:19
80539,50594,12956,20465,4,Fast delivery and good quality food,2025-12-08 13:01:09
80540,50595,10026,20288,4,Fast delivery and good quality food,2026-01-17 08:30:17
80541,50596,10874,20202,4,Great experience and delicious food,2026-04-16 07:21:49
80542,50597,12018,20067,3,Food quality was average,2026-01-10 07:51:46
80543,50598,13643,20422,5,The food arrived hot and fresh,2025-12-12 13:41:16
80544,50600,12420,20338,4,Amazing food and fast delivery,2026-07-06 20:40:35
80545,50601,10917,20220,4,Great experience and delicious food,2026-02-28 13:57:12
80546,50602,13513,20071,1,Food arrived late and cold,2026-03-29 15:05:21
80547,50603,13555,20176,5,Very good food and packaging,2026-02-28 17:00:14
80548,50604,13318,20198,3,Overall an average experience,2025-11-09 10:57:40
80549,50605,11578,20054,4,Very satisfied with my order,2026-01-06 07:44:16
80550,50606,12366,20301,5,Really enjoyed the meal,2025-11-30 15:46:02
80551,50607,14843,20241,3,The food was decent,2026-07-13 23:08:22
80552,50608,14126,20010,4,Excellent service and quick delivery,2026-06-04 18:13:39
80553,50609,10061,20002,4,Food was fresh and tasty,2025-12-31 03:48:00
80554,50610,11828,20212,4,Very satisfied with my order,2026-07-30 06:42:55
80555,50611,10567,20355,5,Great experience and delicious food,2025-08-06 19:51:58
80556,50612,12308,20147,4,"Great restaurant, would order again",2026-02-28 14:12:42
80557,50613,12831,20187,4,Excellent service and quick delivery,2026-06-20 02:46:04
80558,50614,11223,20203,5,Food was fresh and tasty,2026-02-04 11:10:30
80559,50615,14192,20362,4,Excellent service and quick delivery,2026-06-14 00:21:12
80560,50616,13681,20100,5,Fast delivery and good quality food,2026-01-21 01:49:51
80561,50617,11849,20070,4,The food arrived hot and fresh,2026-04-04 00:33:34
80562,50618,10845,20151,5,The food arrived hot and fresh,2026-03-30 08:57:29
80563,50619,13240,20331,3,Overall an average experience,2025-09-15 22:12:49
80564,50620,12790,20483,5,"Great restaurant, would order again",2026-03-07 16:40:08
80565,50622,12555,20313,4,Excellent service and quick delivery,2026-03-10 19:38:09
80566,50623,11074,20285,3,Food was okay,2026-01-14 22:30:18
80567,50625,11495,20400,5,The food arrived hot and fresh,2025-10-06 16:48:20
80568,50626,11432,20481,5,Very satisfied with my order,2026-04-12 16:21:31
80569,50627,14616,20273,5,Excellent service and quick delivery,2026-01-10 18:30:03
80570,50628,14537,20291,2,Delivery was extremely slow,2026-06-03 15:05:50
80571,50629,14038,20049,3,Nothing special but acceptable,2026-04-08 20:17:51
80572,50630,11954,20490,5,The food arrived hot and fresh,2025-11-25 02:08:00
80573,50631,13090,20421,3,Overall an average experience,2026-07-23 21:57:59
80574,50633,12017,20468,5,Great experience and delicious food,2025-09-19 19:56:06
80575,50634,13598,20453,5,The food arrived hot and fresh,2026-05-16 03:20:18
80576,50635,11127,20131,4,The food arrived hot and fresh,2025-08-28 19:07:27
80577,50636,12266,20199,2,The food was cold when it arrived,2026-02-12 07:46:30
80578,50637,11828,20496,5,The food arrived hot and fresh,2026-07-18 12:51:12
80579,50638,11060,20179,5,Fast delivery and good quality food,2026-02-22 06:20:57
80580,50639,11227,20495,4,"Great restaurant, would order again",2025-08-14 07:06:29
80581,50640,10658,20153,5,The food arrived hot and fresh,2026-01-28 00:48:12
80582,50641,12063,20094,3,Nothing special but acceptable,2026-01-08 12:55:56
80583,50642,10768,20051,4,Food was fresh and tasty,2026-01-03 14:54:46
80584,50643,13038,20171,2,Food quality was poor,2025-09-11 05:13:54
80585,50644,14368,20336,2,Not happy with the service,2026-06-27 01:11:43
80586,50645,12124,20265,4,Fast delivery and good quality food,2026-06-30 05:12:47
80587,50647,11718,20052,4,Food was fresh and tasty,2025-09-06 09:16:39
80588,50648,10058,20172,1,Order was delayed significantly,2025-09-07 12:03:05
80589,50649,11022,20396,5,Very good food and packaging,2025-10-14 02:28:42
80590,50650,14580,20398,4,Very satisfied with my order,2026-07-01 05:22:53
80591,50651,13374,20295,5,Food was fresh and tasty,2025-08-22 07:01:27
80592,50652,13600,20258,4,Great experience and delicious food,2025-08-11 14:23:51
80593,50653,13201,20318,5,Really enjoyed the meal,2025-12-28 00:23:20
80594,50654,12729,20053,3,It was an okay meal,2026-04-17 10:24:07
80595,50656,10795,20284,4,Very satisfied with my order,2026-04-02 21:50:20
80596,50657,12110,20051,4,Great experience and delicious food,2026-05-24 12:16:48
